id,initial,match,type
4749,Hunt Oil,huntoil,ownername
4761,Husky Energy,husky energy,ownername
4761,Husky Energy,huskyenergy,ownername
4763,Husky Energy,husky energy,ownername
4763,Husky Energy,huskyenergy,ownername
4665,Husky Energy,husky energy,ownername
4665,Husky Energy,huskyenergy,ownername
4633,Husky Energy,husky energy,ownername
4633,Husky Energy,huskyenergy,ownername
5224,Hyundai Oilbank,hyundai oilbank,ownername
5224,Hyundai Oilbank,hyundaioilbank,ownername
5248,Idemitsu,idemitsu,ownername
5236,Idemitsu,idemitsu,ownername
5254,Idemitsu,idemitsu,ownername
5259,Idemitsu,idemitsu,ownername
15994,Idemitsu,idemitsu,ownername
9684,Ilsky Refinery,ilsky refinery,ownername
9684,Ilsky Refinery,ilskyrefinery,ownername
4655,Imperial Oil,imperial oil,ownername
4655,Imperial Oil,imperialoil,ownername
4768,Imperial Oil,imperial oil,ownername
4768,Imperial Oil,imperialoil,ownername
4778,Imperial Oil,imperial oil,ownername
4778,Imperial Oil,imperialoil,ownername
4825,Imperial Oil,imperial oil,ownername
4825,Imperial Oil,imperialoil,ownername
4963,INA,ina,ownername
4955,INA,ina,ownername
5004,Indeni Petroleum Refinery,indeni petroleum refinery,ownername
5004,Indeni Petroleum Refinery,indenipetroleumrefinery,ownername
5004,Indeni Petroleum Refinery,indenipetroleum,ownername
5125,Indian Oil,indian oil,ownername
5125,Indian Oil,indianoil,ownername
5127,Indian Oil,indian oil,ownername
5127,Indian Oil,indianoil,ownername
5119,Indian Oil,indian oil,ownername
5119,Indian Oil,indianoil,ownername
5147,Indian Oil,indian oil,ownername
5147,Indian Oil,indianoil,ownername
5148,Indian Oil,indian oil,ownername
5148,Indian Oil,indianoil,ownername
5142,Indian Oil,indian oil,ownername
5142,Indian Oil,indianoil,ownername
5143,Indian Oil,indian oil,ownername
5143,Indian Oil,indianoil,ownername
5145,Indian Oil,indian oil,ownername
5145,Indian Oil,indianoil,ownername
5153,Indian Oil,indian oil,ownername
5153,Indian Oil,indianoil,ownername
4901,Ineos,ineos,ownername
4868,Ineos,ineos,ownername
16098,Inpex,inpex,ownername
9626,IOR,ior,ownername
4836,Ipiranga,ipiranga,ownername
4920,Iplom,iplom,ownername
5055,Iraq National Oil Company,iraq national oil company,ownername
5051,Iraq National Oil Company,iraq national oil company,ownername
5052,Iraq National Oil Company,iraq national oil company,ownername
5047,Iraq National Oil Company,iraq national oil company,ownername
5061,Iraq National Oil Company,iraq national oil company,ownername
9719,Iraq National Oil Company,iraq national oil company,ownername
9668,Iraq National Oil Company,iraq national oil company,ownername
9669,Iraq National Oil Company,iraq national oil company,ownername
9670,Iraq National Oil Company,iraq national oil company,ownername
9671,Iraq National Oil Company,iraq national oil company,ownername
9672,Iraq National Oil Company,iraq national oil company,ownername
9673,Iraq National Oil Company,iraq national oil company,ownername
5162,IRPC,irpc,ownername
4817,Irving,irving,ownername
4623,Island Energy,island energy,ownername
4623,Island Energy,islandenergy,ownername
16091,Jieyang Kangda Chemical Industry,jieyang kangda chemical industry,ownername
16064,Jinao (Hubei) Science & Technology Chemical Industry,jinao  science & technology chemical industry,ownername
16069,Jindayuan Real Estate,jindayuan real estate,ownername
16069,Jindayuan Real Estate,jindayuanrealestate,ownername
16069,Jindayuan Real Estate,jindayuanreal,ownername
16157,Jinhai Hongye (Zhenjiang) Petrochemical,jinhai hongye  petrochemical,ownername
16070,Jiyang Guangyuanfa Asphalt,jiyang guangyuanfa asphalt,ownername
16070,Jiyang Guangyuanfa Asphalt,jiyangguangyuanfaasphalt,ownername
16070,Jiyang Guangyuanfa Asphalt,jiyangguangyuanfa,ownername
5028,Jordan Petroleum Refinery,jordan petroleum refinery,ownername
5028,Jordan Petroleum Refinery,jordanpetroleumrefinery,ownername
5028,Jordan Petroleum Refinery,jordanpetroleum,ownername
15988,Jukonoil,jukonoil,ownername
5257,JX Nippon Oil,jx nippon oil,ownername
5257,JX Nippon Oil,jxnipponoil,ownername
5257,JX Nippon Oil,jxnippon,ownername
5258,JX Nippon Oil,jx nippon oil,ownername
5258,JX Nippon Oil,jxnipponoil,ownername
5258,JX Nippon Oil,jxnippon,ownername
5255,JX Nippon Oil,jx nippon oil,ownername
5255,JX Nippon Oil,jxnipponoil,ownername
5255,JX Nippon Oil,jxnippon,ownername
5252,JX Nippon Oil,jx nippon oil,ownername
5252,JX Nippon Oil,jxnipponoil,ownername
5252,JX Nippon Oil,jxnippon,ownername
5237,JX Nippon Oil,jx nippon oil,ownername
5237,JX Nippon Oil,jxnipponoil,ownername
5237,JX Nippon Oil,jxnippon,ownername
5235,JX Nippon Oil,jx nippon oil,ownername
5235,JX Nippon Oil,jxnipponoil,ownername
5235,JX Nippon Oil,jxnippon,ownername
5250,JX Nippon Oil,jx nippon oil,ownername
5250,JX Nippon Oil,jxnipponoil,ownername
5250,JX Nippon Oil,jxnippon,ownername
5242,JX Nippon Oil,jx nippon oil,ownername
5242,JX Nippon Oil,jxnipponoil,ownername
5242,JX Nippon Oil,jxnippon,ownername
5239,JX Nippon Oil,jx nippon oil,ownername
5239,JX Nippon Oil,jxnipponoil,ownername
5239,JX Nippon Oil,jxnippon,ownername
5244,JX Nippon Oil,jx nippon oil,ownername
5244,JX Nippon Oil,jxnipponoil,ownername
5244,JX Nippon Oil,jxnippon,ownername
15986,JX Nippon Oil,jx nippon oil,ownername
15986,JX Nippon Oil,jxnipponoil,ownername
15986,JX Nippon Oil,jxnippon,ownername
9612,Kam International,kam international,ownername
9612,Kam International,kaminternational,ownername
16177,KAT Group,kat group,ownername
16177,KAT Group,katgroup,ownername
9678,KBC,kbc,ownername
4645,Kern Oil & Refining,kern oil & refining,ownername
5241,Khabarovsk,khabarovsk,ownername
5017,Khartoum Refinery,khartoum refinery,ownername
5017,Khartoum Refinery,khartoumrefinery,ownername
16170,Khasan,khasan,ownername
16127,Khasan,khasan,ownername
9703,Kinder Morgan,kinder morgan,ownername
9703,Kinder Morgan,kindermorgan,ownername
4922,Klesch,klesch,ownername
4835,KNOC,knoc,ownername
4698,Koch,koch,ownername
16057,Koch,koch,ownername
15959,Kondinsky Refinery,kondinsky refinery,ownername
15959,Kondinsky Refinery,kondinskyrefinery,ownername
4891,Kuwait Petroleum,kuwait petroleum,ownername
4891,Kuwait Petroleum,kuwaitpetroleum,ownername
4961,Kuwait Petroleum,kuwait petroleum,ownername
4961,Kuwait Petroleum,kuwaitpetroleum,ownername
5063,Kuwait Petroleum,kuwait petroleum,ownername
5063,Kuwait Petroleum,kuwaitpetroleum,ownername
5064,Kuwait Petroleum,kuwait petroleum,ownername
5064,Kuwait Petroleum,kuwaitpetroleum,ownername
5065,Kuwait Petroleum,kuwait petroleum,ownername
5065,Kuwait Petroleum,kuwaitpetroleum,ownername
9676,Kyrgyzneft,kyrgyzneft,ownername
16147,Li & Fung,li & fung,ownername
16147,Li & Fung,li&fung,ownername
16147,Li & Fung,li&,ownername
16046,Liaoning Deying PetroChemical Group,liaoning deying petrochemical group,ownername
16043,Liaoning Huayou Petrochemical,liaoning huayou petrochemical,ownername
16043,Liaoning Huayou Petrochemical,liaoninghuayoupetrochemical,ownername
16043,Liaoning Huayou Petrochemical,liaoninghuayou,ownername
16053,Liaozhong County Refinery,liaozhong county refinery,ownername
16053,Liaozhong County Refinery,liaozhongcountyrefinery,ownername
16053,Liaozhong County Refinery,liaozhongcounty,ownername
16103,Lihuayi Group,lihuayi group,ownername
16103,Lihuayi Group,lihuayigroup,ownername
16114,Lingang Huarun Asphalt,lingang huarun asphalt,ownername
16114,Lingang Huarun Asphalt,linganghuarunasphalt,ownername
16114,Lingang Huarun Asphalt,linganghuarun,ownername
5098,Lukoil,lukoil,ownername
5089,Lukoil,lukoil,ownername
4957,Lukoil,lukoil,ownername
4959,Lukoil,lukoil,ownername
4960,Lukoil,lukoil,ownername
5050,Lukoil,lukoil,ownername
5053,Lukoil,lukoil,ownername
5011,Lukoil,lukoil,ownername
4992,Lukoil,lukoil,ownername
5000,Lukoil,lukoil,ownername
4889,Lukoil,lukoil,ownername
9692,Lukoil,lukoil,ownername
9693,Lukoil,lukoil,ownername
16173,Lyondellbasell,lyondellbasell,ownername
4709,Lyondellbasell,lyondellbasell,ownername
16173,Lyondell,lyondell,ownername
4709,Lyondell,lyondell,ownername
9706,Magellan Midstream Partners,magellan midstream partners,ownername
9706,Magellan Midstream Partners,magellanmidstreampartners,ownername
9706,Magellan Midstream Partners,magellanmidstream,ownername
5122,Mangalore Refinery and Petrochemicals,mangalore refinery and petrochemicals,ownername
4798,Maple Energy,maple energy,ownername
4798,Maple Energy,mapleenergy,ownername
4715,Marathon Petroleum,marathon petroleum,ownername
4715,Marathon Petroleum,marathonpetroleum,ownername
4716,Marathon Petroleum,marathon petroleum,ownername
4716,Marathon Petroleum,marathonpetroleum,ownername
4770,Marathon Petroleum,marathon petroleum,ownername
4770,Marathon Petroleum,marathonpetroleum,ownername
4764,Marathon Petroleum,marathon petroleum,ownername
4764,Marathon Petroleum,marathonpetroleum,ownername
4765,Marathon Petroleum,marathon petroleum,ownername
4765,Marathon Petroleum,marathonpetroleum,ownername
4756,Marathon Petroleum,marathon petroleum,ownername
4756,Marathon Petroleum,marathonpetroleum,ownername
4740,Marathon Petroleum,marathon petroleum,ownername
4740,Marathon Petroleum,marathonpetroleum,ownername
15994,Marubeni,marubeni,ownername
9660,Midor,midor,ownername
16106,Mingyuan Chemical,mingyuan chemical,ownername
16106,Mingyuan Chemical,mingyuanchemical,ownername
5031,Ministry of Energy and Mining of Sudan,ministry of energy and mining of sudan,ownername
15994,Mitsui,mitsui,ownername
16174,MOL,mol,ownername
4965,MOL,mol,ownername
4972,MOL,mol,ownername
4792,Monroe Energy,monroe energy,ownername
4792,Monroe Energy,monroeenergy,ownername
4741,Motiva,motiva,ownername
4739,Motiva,motiva,ownername
4720,Motiva,motiva,ownername
4986,Motor Oil Hellas,motor oil hellas,ownername
4986,Motor Oil Hellas,motoroilhellas,ownername
4986,Motor Oil Hellas,motoroil,ownername
5151,Myanmar Petrochemical Enterprise,myanmar petrochemical enterprise,ownername
5151,Myanmar Petrochemical Enterprise,myanmarpetrochemicalenterprise,ownername
5151,Myanmar Petrochemical Enterprise,myanmarpetrochemical,ownername
5152,Myanmar Petrochemical Enterprise,myanmar petrochemical enterprise,ownername
5152,Myanmar Petrochemical Enterprise,myanmarpetrochemicalenterprise,ownername
5152,Myanmar Petrochemical Enterprise,myanmarpetrochemical,ownername
9679,Myanmar Petrochemical Enterprise,myanmar petrochemical enterprise,ownername
9679,Myanmar Petrochemical Enterprise,myanmarpetrochemicalenterprise,ownername
9679,Myanmar Petrochemical Enterprise,myanmarpetrochemical,ownername
5002,Naftan,naftan,ownername
16118,Naftogaz of Ukraine,naftogaz of ukraine,ownername
16118,Naftogaz of Ukraine,naftogazofukraine,ownername
16118,Naftogaz of Ukraine,naftogazof,ownername
16125,Naftrason,naftrason,ownername
5057,National Iranian Oil,national iranian oil,ownername
5057,National Iranian Oil,nationaliranianoil,ownername
5057,National Iranian Oil,nationaliranian,ownername
5059,National Iranian Oil,national iranian oil,ownername
5059,National Iranian Oil,nationaliranianoil,ownername
5059,National Iranian Oil,nationaliranian,ownername
5094,National Iranian Oil,national iranian oil,ownername
5094,National Iranian Oil,nationaliranianoil,ownername
5094,National Iranian Oil,nationaliranian,ownername
5066,National Iranian Oil,national iranian oil,ownername
5066,National Iranian Oil,nationaliranianoil,ownername
5066,National Iranian Oil,nationaliranian,ownername
5069,National Iranian Oil,national iranian oil,ownername
5069,National Iranian Oil,nationaliranianoil,ownername
5069,National Iranian Oil,nationaliranian,ownername
5077,National Iranian Oil,national iranian oil,ownername
5077,National Iranian Oil,nationaliranianoil,ownername
5077,National Iranian Oil,nationaliranian,ownername
5078,National Iranian Oil,national iranian oil,ownername
5078,National Iranian Oil,nationaliranianoil,ownername
5078,National Iranian Oil,nationaliranian,ownername
5084,National Iranian Oil,national iranian oil,ownername
5084,National Iranian Oil,nationaliranianoil,ownername
5084,National Iranian Oil,nationaliranian,ownername
5087,National Iranian Oil,national iranian oil,ownername
5087,National Iranian Oil,nationaliranianoil,ownername
5087,National Iranian Oil,nationaliranian,ownername
15996,National Iranian Oil,national iranian oil,ownername
15996,National Iranian Oil,nationaliranianoil,ownername
15996,National Iranian Oil,nationaliranian,ownername
15993,National Iranian Oil,national iranian oil,ownername
15993,National Iranian Oil,nationaliranianoil,ownername
15993,National Iranian Oil,nationaliranian,ownername
4990,National Oil Corporation,national oil corporation,ownername
4990,National Oil Corporation,nationaloilcorporation,ownername
4990,National Oil Corporation,nationaloil,ownername
4975,National Oil Corporation,national oil corporation,ownername
4975,National Oil Corporation,nationaloilcorporation,ownername
4975,National Oil Corporation,nationaloil,ownername
4970,National Oil Corporation,national oil corporation,ownername
4970,National Oil Corporation,nationaloilcorporation,ownername
4970,National Oil Corporation,nationaloil,ownername
4980,National Oil Corporation,national oil corporation,ownername
4980,National Oil Corporation,nationaloilcorporation,ownername
4980,National Oil Corporation,nationaloil,ownername
4946,National Oil Corporation,national oil corporation,ownername
4946,National Oil Corporation,nationaloilcorporation,ownername
4946,National Oil Corporation,nationaloil,ownername
5109,National Refinery Limited,national refinery limited,ownername
5109,National Refinery Limited,nationalrefinerylimited,ownername
5109,National Refinery Limited,nationalrefinery,ownername
4871,Nayara,nayara,ownername
5112,Nayara,nayara,ownername
5037,NefteGazIndustriya,neftegazindustriya,ownername
7138,Neopetro,neopetro,ownername
4983,Neste,neste,ownername
4993,Neste,neste,ownername
15990,Neste,neste,ownername
9685,New Stream Group,new stream group,ownername
9685,New Stream Group,newstreamgroup,ownername
9685,New Stream Group,newstream,ownername
5106,New Stream Group,new stream group,ownername
5106,New Stream Group,newstreamgroup,ownername
5106,New Stream Group,newstream,ownername
4829,Nidera Argentina SA,nidera argentina sa,ownername
4829,Nidera Argentina SA,nideraargentinasa,ownername
4829,Nidera Argentina SA,nideraargentina,ownername
16006,Niger Delta Petroleum Resources,niger delta petroleum resources,ownername
4904,Nigerian National Petroleum,nigerian national petroleum,ownername
4904,Nigerian National Petroleum,nigeriannationalpetroleum,ownername
4904,Nigerian National Petroleum,nigeriannational,ownername
4912,Nigerian National Petroleum,nigerian national petroleum,ownername
4912,Nigerian National Petroleum,nigeriannationalpetroleum,ownername
4912,Nigerian National Petroleum,nigeriannational,ownername
4914,Nigerian National Petroleum,nigerian national petroleum,ownername
4914,Nigerian National Petroleum,nigeriannationalpetroleum,ownername
4914,Nigerian National Petroleum,nigeriannational,ownername
16184,Nile Petroleum,nile petroleum,ownername
16184,Nile Petroleum,nilepetroleum,ownername
15965,Noble Group,noble group,ownername
15965,Noble Group,noblegroup,ownername
15952,Noble Group,noble group,ownername
15952,Noble Group,noblegroup,ownername
16179,North Refineries,north refineries,ownername
16179,North Refineries,northrefineries,ownername
16176,North Refineries,north refineries,ownername
16176,North Refineries,northrefineries,ownername
9686,Novatek,novatek,ownername
5150,Numaligarh Refinery,numaligarh refinery,ownername
5150,Numaligarh Refinery,numaligarhrefinery,ownername
4773,NuStar,nustar,ownername
4870,Nynas,nynas,ownername
4929,Nynas,nynas,ownername
4967,Nynas,nynas,ownername
9697,Nynas,nynas,ownername
16186,Oil & Gas Development,oil & gas development,ownername
5136,Oil and Natural Gas Corporation Limited,oil and natural gas corporation limited,ownername
4624,Oil Combustibles S.A.,oil combustibles s.a.,ownername
4624,Oil Combustibles S.A.,oilcombustibless.a.,ownername
4624,Oil Combustibles S.A.,oilcombustibles,ownername
4894,OilTanking,oiltanking,ownername
5100,Oman Refineries And Petrochemicals,oman refineries and petrochemicals,ownername
5101,Oman Refineries And Petrochemicals,oman refineries and petrochemicals,ownername
6958,Oman Refineries And Petrochemicals,oman refineries and petrochemicals,ownername
4994,OMV,omv,ownername
4964,OMV,omv,ownername
4947,OMV,omv,ownername
4819,Oro Negro,oro negro,ownername
4819,Oro Negro,oronegro,ownername
5243,Osaka Gas,osaka gas,ownername
5243,Osaka Gas,osakagas,ownername
5110,Pakistan Arab Refinery Company,pakistan arab refinery company,ownername
5114,Pakistan Arab Refinery Company,pakistan arab refinery company,ownername
4828,Pampa Energia,pampa energia,ownername
4828,Pampa Energia,pampaenergia,ownername
16151,Panjin Hongye Group,panjin hongye group,ownername
16151,Panjin Hongye Group,panjinhongyegroup,ownername
16151,Panjin Hongye Group,panjinhongye,ownername
16080,Panjin Liaotong Chemical,panjin liaotong chemical,ownername
16080,Panjin Liaotong Chemical,panjinliaotongchemical,ownername
16080,Panjin Liaotong Chemical,panjinliaotong,ownername
16109,Panjin Taipinghe Asphalt,panjin taipinghe asphalt,ownername
16109,Panjin Taipinghe Asphalt,panjintaipingheasphalt,ownername
16109,Panjin Taipinghe Asphalt,panjintaipinghe,ownername
16074,Panjin Xingda Group,panjin xingda group,ownername
16074,Panjin Xingda Group,panjinxingdagroup,ownername
16074,Panjin Xingda Group,panjinxingda,ownername
16111,Panlong Petrochemical,panlong petrochemical,ownername
16111,Panlong Petrochemical,panlongpetrochemical,ownername
4625,Par Pacific Holdings,par pacific holdings,ownername
4625,Par Pacific Holdings,parpacificholdings,ownername
4625,Par Pacific Holdings,parpacific,ownername
4680,Par Pacific Holdings,par pacific holdings,ownername
4680,Par Pacific Holdings,parpacificholdings,ownername
4680,Par Pacific Holdings,parpacific,ownername
4962,Paramo,paramo,ownername
16185,Pars Behin Playeshe Nafte Qeshm,pars behin playeshe nafte qeshm,ownername
5025,PAZ,paz,ownername
4647,PBF Energy,pbf energy,ownername
4647,PBF Energy,pbfenergy,ownername
4746,PBF Energy,pbf energy,ownername
4746,PBF Energy,pbfenergy,ownername
4762,PBF Energy,pbf energy,ownername
4762,PBF Energy,pbfenergy,ownername
4793,PBF Energy,pbf energy,ownername
4793,PBF Energy,pbfenergy,ownername
4790,PBF Energy,pbf energy,ownername
4790,PBF Energy,pbfenergy,ownername
4787,PDVSA,pdvsa,ownername
4820,PDVSA,pdvsa,ownername
4821,PDVSA,pdvsa,ownername
4822,PDVSA,pdvsa,ownername
4823,PDVSA,pdvsa,ownername
4807,PDVSA,pdvsa,ownername
4721,PDVSA,pdvsa,ownername
4934,PDVSA,pdvsa,ownername
5116,PDVSA,pdvsa,ownername
5121,PDVSA,pdvsa,ownername
5088,PDVSA,pdvsa,ownername
9714,PDVSA,pdvsa,ownername
9715,PDVSA,pdvsa,ownername
9716,PDVSA,pdvsa,ownername
15990,PDVSA,pdvsa,ownername
16001,Pelican Refining,pelican refining,ownername
16001,Pelican Refining,pelicanrefining,ownername
5001,Pemex,pemex,ownername
4685,Pemex,pemex,ownername
4687,Pemex,pemex,ownername
4688,Pemex,pemex,ownername
4795,Pemex,pemex,ownername
4902,Pemex,pemex,ownername
15982,Penglai Anbang Petrochemical,penglai anbang petrochemical,ownername
15982,Penglai Anbang Petrochemical,penglaianbangpetrochemical,ownername
15982,Penglai Anbang Petrochemical,penglaianbang,ownername
15945,Perenco,perenco,ownername
5233,Pertamina,pertamina,ownername
16124,Pertamina,pertamina,ownername
5155,Pertamina,pertamina,ownername
5163,Pertamina,pertamina,ownername
5195,Pertamina,pertamina,ownername
5185,Pertamina,pertamina,ownername
5173,Pertamina,pertamina,ownername
5175,Pertamina,pertamina,ownername
5178,Pertamina,pertamina,ownername
4827,Petro Gas,petro gas,ownername
4827,Petro Gas,petrogas,ownername
4629,Petro Star,petro star,ownername
4629,Petro Star,petrostar,ownername
4630,Petro Star,petro star,ownername
4630,Petro Star,petrostar,ownername
4710,Petrobras,petrobras,ownername
4830,Petrobras,petrobras,ownername
4839,Petrobras,petrobras,ownername
4840,Petrobras,petrobras,ownername
4841,Petrobras,petrobras,ownername
4842,Petrobras,petrobras,ownername
4843,Petrobras,petrobras,ownername
4844,Petrobras,petrobras,ownername
4845,Petrobras,petrobras,ownername
4847,Petrobras,petrobras,ownername
4848,Petrobras,petrobras,ownername
4849,Petrobras,petrobras,ownername
4837,Petrobras,petrobras,ownername
5228,Petrobras,petrobras,ownername
9630,Petrobras,petrobras,ownername
5225,PetroChina,petrochina,ownername
5219,PetroChina,petrochina,ownername
5220,PetroChina,petrochina,ownername
5222,PetroChina,petrochina,ownername
5223,PetroChina,petrochina,ownername
5214,PetroChina,petrochina,ownername
9650,PetroChina,petrochina,ownername
9651,PetroChina,petrochina,ownername
9643,PetroChina,petrochina,ownername
9644,PetroChina,petrochina,ownername
9641,PetroChina,petrochina,ownername
9635,PetroChina,petrochina,ownername
9636,PetroChina,petrochina,ownername
9637,PetroChina,petrochina,ownername
9638,PetroChina,petrochina,ownername
9639,PetroChina,petrochina,ownername
4868,PetroChina,petrochina,ownername
5176,PetroChina,petrochina,ownername
5211,PetroChina,petrochina,ownername
5168,PetroChina,petrochina,ownername
5139,PetroChina,petrochina,ownername
5144,PetroChina,petrochina,ownername
16076,PetroChina Jiangsu Xingneng Asphalt,petrochina jiangsu xingneng asphalt,ownername
4788,Petroecuador,petroecuador,ownername
4776,Petroecuador,petroecuador,ownername
4779,Petroecuador,petroecuador,ownername
4787,Petrojam,petrojam,ownername
5111,Petrokazakhstan,petrokazakhstan,ownername
9707,Petromax,petromax,ownername
16122,Petromax,petromax,ownername
5210,Petron,petron,ownername
5189,Petronas,petronas,ownername
5166,Petronas,petronas,ownername
5167,Petronas,petronas,ownername
5014,Petronas,petronas,ownername
10786,Petronas,petronas,ownername
15999,Petronas,petronas,ownername
15953,PetroNeft Resources,petroneft resources,ownername
15953,PetroNeft Resources,petroneftresources,ownername
4782,Petroperu,petroperu,ownername
4785,Petroperu,petroperu,ownername
4804,Petroperu,petroperu,ownername
4771,Petroperu,petroperu,ownername
16172,Petroplus,petroplus,ownername
4969,PetroSA,petrosa,ownername
5030,Petrotrin,petrotrin,ownername
5177,PetroVietnam,petrovietnam,ownername
16099,PetroVietnam,petrovietnam,ownername
9708,Phillips 66,phillips 66,ownername
9708,Phillips 66,phillips66,ownername
4743,Phillips 66,phillips 66,ownername
4743,Phillips 66,phillips66,ownername
4745,Phillips 66,phillips 66,ownername
4745,Phillips 66,phillips66,ownername
4705,Phillips 66,phillips 66,ownername
4705,Phillips 66,phillips66,ownername
4701,Phillips 66,phillips 66,ownername
4701,Phillips 66,phillips66,ownername
4728,Phillips 66,phillips 66,ownername
4728,Phillips 66,phillips66,ownername
4639,Phillips 66,phillips 66,ownername
4639,Phillips 66,phillips66,ownername
4634,Phillips 66,phillips 66,ownername
4634,Phillips 66,phillips66,ownername
4648,Phillips 66,phillips 66,ownername
4648,Phillips 66,phillips66,ownername
4650,Phillips 66,phillips 66,ownername
4650,Phillips 66,phillips66,ownername
4684,Phillips 66,phillips 66,ownername
4684,Phillips 66,phillips66,ownername
4667,Phillips 66,phillips 66,ownername
4667,Phillips 66,phillips66,ownername
4800,Phillips 66,phillips 66,ownername
4800,Phillips 66,phillips66,ownername
4774,Phillips 66,phillips 66,ownername
4774,Phillips 66,phillips66,ownername
4775,Phillips 66,phillips 66,ownername
4775,Phillips 66,phillips66,ownername
4915,Phillips 66,phillips 66,ownername
4915,Phillips 66,phillips66,ownername
4877,Phillips 66,phillips 66,ownername
4877,Phillips 66,phillips66,ownername
16180,Piroozi Oil and Gas Refinery,piroozi oil and gas refinery,ownername
4979,PKN Orlen,pkn orlen,ownername
4979,PKN Orlen,pknorlen,ownername
4976,PKN Orlen,pkn orlen,ownername
4976,PKN Orlen,pknorlen,ownername
4736,Placid Refining Company,placid refining company,ownername
4736,Placid Refining Company,placidrefiningcompany,ownername
4736,Placid Refining Company,placidrefining,ownername
15987,Platon Gas Oil Ghana,platon gas oil ghana,ownername
4933,Preem,preem,ownername
4937,Preem,preem,ownername
16119,PT Tri Wahana Universal,pt tri wahana universal,ownername
5159,PTT Aromatics and Refining Public Company,ptt aromatics and refining public company,ownername
5160,PTT Aromatics and Refining Public Company,ptt aromatics and refining public company,ownername
9700,PTT Aromatics and Refining Public Company,ptt aromatics and refining public company,ownername
4831,PTT Public Company Limited,ptt public company limited,ownername
4759,Puma Energy,puma energy,ownername
4759,Puma Energy,pumaenergy,ownername
5262,Puma Energy,puma energy,ownername
5262,Puma Energy,pumaenergy,ownername
9674,Qaiwan Group,qaiwan group,ownername
9674,Qaiwan Group,qaiwangroup,ownername
15994,Qatar Petroleum,qatar petroleum,ownername
15994,Qatar Petroleum,qatarpetroleum,ownername
5080,Qatar Petroleum,qatar petroleum,ownername
5080,Qatar Petroleum,qatarpetroleum,ownername
5081,Qatar Petroleum,qatar petroleum,ownername
5081,Qatar Petroleum,qatarpetroleum,ownername
5079,Qatar Petroleum,qatar petroleum,ownername
5079,Qatar Petroleum,qatarpetroleum,ownername
16168,Qianhai Petroleum & Chemical Group,qianhai petroleum & chemical group,ownername
15977,Qihua Group,qihua group,ownername
15977,Qihua Group,qihuagroup,ownername
16137,Qinhuangdao PetroChina Petrochemical,qinhuangdao petrochina petrochemical,ownername
16137,Qinhuangdao PetroChina Petrochemical,qinhuangdaopetrochinapetrochemical,ownername
16137,Qinhuangdao PetroChina Petrochemical,qinhuangdaopetrochina,ownername
16152,Qinhuangdao Yuandong Petroleum Refinery,qinhuangdao yuandong petroleum refinery,ownername
4998,Rafo,rafo,ownername
4781,Red Apple Group,red apple group,ownername
4781,Red Apple Group,redapplegroup,ownername
4781,Red Apple Group,redapple,ownername
5135,Refinadora Costarricense de Petroleo,refinadora costarricense de petroleo,ownername
4846,Refinaria de Petroleos de Manguinhos,refinaria de petroleos de manguinhos,ownername
4997,Refineria Dominicana de Petroleo SA,refineria dominicana de petroleo sa,ownername
5266,Refining New Zealand,refining new zealand,ownername
5266,Refining New Zealand,refiningnewzealand,ownername
5266,Refining New Zealand,refiningnew,ownername
9667,Reliance,reliance,ownername
5113,Reliance,reliance,ownername
4784,Repsol,repsol,ownername
4883,Repsol,repsol,ownername
4869,Repsol,repsol,ownername
4866,Repsol,repsol,ownername
4874,Repsol,repsol,ownername
4857,Repsol,repsol,ownername
15989,Repsol,repsol,ownername
5003,Rompetrol,rompetrol,ownername
5035,Rosneft,rosneft,ownername
5056,Rosneft,rosneft,ownername
5044,Rosneft,rosneft,ownername
5040,Rosneft,rosneft,ownername
4952,Rosneft,rosneft,ownername
5124,Rosneft,rosneft,ownername
5071,Rosneft,rosneft,ownername
5074,Rosneft,rosneft,ownername
5067,Rosneft,rosneft,ownername
5140,Rosneft,rosneft,ownername
5146,Rosneft,rosneft,ownername
5172,Rosneft,rosneft,ownername
5185,Rosneft,rosneft,ownername
4915,Rosneft,rosneft,ownername
15955,Rosneft,rosneft,ownername
15958,Rosneft,rosneft,ownername
15967,Rosneft,rosneft,ownername
9715,Rosneft,rosneft,ownername
9664,Rosneft,rosneft,ownername
16182,RTS Oil,rts oil,ownername
16182,RTS Oil,rtsoil,ownername
4730,Rubis,rubis,ownername
16090,Ruifeng Petroleum Chemical Holdings,ruifeng petroleum chemical holdings,ownername
5038,Russneft,russneft,ownername
16184,Safinat Group,safinat group,ownername
16184,Safinat Group,safinatgroup,ownername
15995,Saigon Petro,saigon petro,ownername
15995,Saigon Petro,saigonpetro,ownername
15966,Sakhalin Energy Investment,sakhalin energy investment,ownername
15966,Sakhalin Energy Investment,sakhalinenergyinvestment,ownername
15966,Sakhalin Energy Investment,sakhalinenergy,ownername
4861,SAMIR,samir,ownername
16188,San Joaquin Refining,san joaquin refining,ownername
16188,San Joaquin Refining,sanjoaquinrefining,ownername
16188,San Joaquin Refining,sanjoaquin,ownername
4921,Saras SPA,saras spa,ownername
4921,Saras SPA,sarasspa,ownername
9696,Sasol,sasol,ownername
5234,Seibu Shipping,seibu shipping,ownername
5234,Seibu Shipping,seibushipping,ownername
16072,Shaanxi Shuangyi Petrochemical,shaanxi shuangyi petrochemical,ownername
